"","user_id","product_id","reordered","product_name","aisle_id","department_id","U_total_orders","U_dows","U_hods","U_roBkt1","U_roBkt2","U_roBkt3","U_roBkt4","U_roBkt5","U_cartbkt1","U_cartbkt2","U_cartbkt3","U_cartbkt4","U_cartbkt6","UA_orders","UA_reord_rate","UA_weight","UA_recency","UA_pur_duration","UA_Pur_freq","UA_pur_due","UA_atc0","UA_atc1","UA_atc2","UA_atc3","UA_dows","UA_hods","UD_orders","UD_reord_rate","UD_weight","UD_recency","UD_pur_duration","UD_Pur_freq","UD_pur_due","UD_atc0","UD_atc1","UD_atc2","UD_atc3","UD_dows","UD_hods"
"2013",774,23836,0,"Mint Chocolate Chip",37,1,10,0.4,0.5,1,0,4,4,1,0,0,5,4,1,1,0,0.77,100,0,0,0,0,0,1,0,0,0,3,0,0.44,87,21,7,12.43,0,0.33,0.67,0,0,0
"2014",774,27012,0,"Organic Baby Spring Mix",123,4,10,0.4,0.5,1,0,4,4,1,0,0,5,4,1,10,0.6,0.83,23,85,8.5,2.71,0.4,0.4,0.1,0.1,0.4,0.4,41,0.61,0.55,23,85,2.1,10.95,0.27,0.29,0.24,0.2,0.29,0.32
"2015",775,42244,0,"Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt",120,16,8,0.75,0.12,1,1,3,3,0,0,2,2,4,0,5,0.8,0.83,30,137,27.4,1.09,0.6,0.2,0.2,0,0.8,0.2,22,0.68,0.36,30,144,6.5,4.62,0.5,0.27,0.23,0,0.82,0.14
"2016",775,26209,0,"Limes",24,4,8,0.75,0.12,1,1,3,3,0,0,2,2,4,0,8,0.38,0.84,30,107,13.4,2.24,0.12,0.5,0.38,0,0.62,0,30,0.53,0.37,30,144,4.8,6.25,0.43,0.33,0.2,0.03,0.73,0.17
"2017",775,47766,0,"Organic Avocado",24,4,8,0.75,0.12,1,1,3,3,0,0,2,2,4,0,8,0.38,0.84,30,107,13.4,2.24,0.12,0.5,0.38,0,0.62,0,30,0.53,0.37,30,144,4.8,6.25,0.43,0.33,0.2,0.03,0.73,0.17
"2018",775,28842,0,"Bunched Cilantro",16,4,8,0.75,0.12,1,1,3,3,0,0,2,2,4,0,2,0.5,0.78,137,37,18.5,7.41,1,0,0,0,0.5,0,30,0.53,0.37,30,144,4.8,6.25,0.43,0.33,0.2,0.03,0.73,0.17
"2019",776,33140,0,"Cruisers Diapers Jumbo Pack - Size 6",56,18,3,0.33,1,1,0,1,1,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020",779,7485,0,"Garlic Hummus",67,20,6,0,0,1,3,1,1,0,0,0,0,3,3,2,0.5,0.67,19,100,50,0.38,0,0,0.5,0.5,0,0,3,0.33,0.36,19,100,33.3,0.57,0,0,0.33,0.67,0,0
"2021",779,8809,0,"Organic Carrots",83,4,6,0,0,1,3,1,1,0,0,0,0,3,3,25,0.32,0.58,19,100,4,4.75,0.16,0.16,0.28,0.4,0,0,51,0.29,0.33,19,130,2.5,7.6,0.14,0.14,0.29,0.43,0,0
"2022",779,32177,0,"Blood Oranges",24,4,6,0,0,1,3,1,1,0,0,0,0,3,3,14,0.21,0.59,19,130,9.3,2.04,0.07,0.07,0.36,0.5,0,0,51,0.29,0.33,19,130,2.5,7.6,0.14,0.14,0.29,0.43,0,0
"2023",779,13733,0,"Red Potatoes",83,4,6,0,0,1,3,1,1,0,0,0,0,3,3,25,0.32,0.58,19,100,4,4.75,0.16,0.16,0.28,0.4,0,0,51,0.29,0.33,19,130,2.5,7.6,0.14,0.14,0.29,0.43,0,0
"2024",781,41406,0,"Orange Soda",77,7,7,0.86,0.86,3,1,3,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,67,0,0,0,1,0,0,0,0,1
"2025",781,14763,0,"Strawberry Soda",77,7,7,0.86,0.86,3,1,3,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,67,0,0,0,1,0,0,0,0,1
"2026",781,46402,0,"With Raspberry Lemonade",31,7,7,0.86,0.86,3,1,3,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,67,0,0,0,1,0,0,0,0,1
"2027",781,44292,0,"Premium Unsweetened Iced Tea",94,7,7,0.86,0.86,3,1,3,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,67,0,0,0,1,0,0,0,0,1
"2028",782,33731,0,"Grated Parmesan",21,16,4,1,0.75,1,3,0,0,0,0,0,0,2,2,3,0,0.77,60,52,17.3,3.47,0,0,0.67,0.33,1,0.67,11,0.36,0.42,30,82,7.5,4,0.45,0.18,0.18,0.18,1,0.82
"2029",782,48135,0,"Organic Mountain Forest Honey Light Amber",29,13,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0.49,60,52,10.4,5.77,0,0.4,0.4,0.2,1,0.6
"2030",782,18471,0,"Organic Light Agave Nectar",29,13,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0.49,60,52,10.4,5.77,0,0.4,0.4,0.2,1,0.6
"2031",782,36994,0,"Organic Graham Crunch Cereal",121,14,4,1,0.75,1,3,0,0,0,0,0,0,2,2,1,0,0.59,90,0,0,0,0,0,1,0,1,1,1,0,0.47,90,0,0,0,0,0,1,0,1,1
"2032",782,18072,0,"Organic Gluten Free Elbow Pasta",131,9,4,1,0.75,1,3,0,0,0,0,0,0,2,2,4,0.25,0.72,30,82,20.5,1.46,0,0.25,0.5,0.25,1,0.75,5,0.2,0.45,30,82,16.4,1.83,0,0.2,0.6,0.2,1,0.8
"2033",782,47626,0,"Large Lemon",24,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,8,0.38,0.66,30,60,7.5,4,0.38,0,0.38,0.25,1,1,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2034",782,1529,0,"Parsley, Italian (Flat), New England Grown",16,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2035",782,39984,0,"Organic Dill",16,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2036",782,21833,0,"Herbs Chives",16,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2037",782,20169,0,"Annie Peely Fruit 4.5 Z",50,19,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.38,30,0,0,0,0,1,0,0,1,1
"2038",782,8940,0,"Organic Pizza Snack Mix Crackers",125,19,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.38,30,0,0,0,0,1,0,0,1,1
"2039",782,38012,0,"Organic Cream of Mushroom Condensed Soup",69,15,4,1,0.75,1,3,0,0,0,0,0,0,2,2,1,0,0.91,112,0,0,0,0,0,1,0,1,0,2,0,0.64,112,0,0,0,0.5,0,0.5,0,1,0
"2040",782,43014,0,"Sliced Baby Bella Mushrooms",123,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,6,0.17,0.7,30,82,13.7,2.19,0,0.17,0.67,0.17,1,0.83,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2041",782,6532,0,"Organic YoKids Very Berry Smoothies",120,16,4,1,0.75,1,3,0,0,0,0,0,0,2,2,2,0.5,0.7,30,30,15,2,0.5,0.5,0,0,1,1,11,0.36,0.42,30,82,7.5,4,0.45,0.18,0.18,0.18,1,0.82
"2042",782,47888,0,"Apple and Carrot Stage 2 Baby Food",92,18,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.47,90,0,0,0,1,0,0,0,1,1
"2043",782,3020,0,"Broccoli & Apple Stage 2 Baby Food",92,18,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.47,90,0,0,0,1,0,0,0,1,1
"2044",782,34134,0,"Spinach Peas & Pear Stage 2 Baby Food",92,18,4,1,0.75,1,3,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.47,90,0,0,0,1,0,0,0,1,1
"2045",782,8277,0,"Apple Honeycrisp Organic",24,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,8,0.38,0.66,30,60,7.5,4,0.38,0,0.38,0.25,1,1,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2046",782,22935,0,"Organic Yellow Onion",83,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,10,0.2,0.64,30,60,6,5,0,0.3,0,0.7,1,1,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2047",782,14992,0,"Green Beans",83,4,4,1,0.75,1,3,0,0,0,0,0,0,2,2,10,0.2,0.64,30,60,6,5,0,0.3,0,0.7,1,1,24,0.25,0.42,30,82,3.4,8.82,0.12,0.17,0.29,0.42,1,0.96
"2048",783,8057,0,"Organic Chicken & Mozzarella Ravioli",12,9,3,0.33,1,2,0,0,0,1,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049",784,14471,0,"Sourdough Whole Grain Crispbread",78,19,7,0.29,1,1,4,2,0,0,0,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050",784,22312,0,"Organic Cherry Tomatoes",83,4,7,0.29,1,1,4,2,0,0,0,1,3,2,1,23,0.3,0.58,9,119,5.2,1.73,0.09,0.35,0.26,0.3,0.04,1,34,0.32,0.41,9,119,3.5,2.57,0.21,0.29,0.29,0.21,0.03,1
"2051",784,42585,0,"Organic Extra Firm Tofu",14,20,7,0.29,1,1,4,2,0,0,0,1,3,2,1,1,0,1,79,0,0,0,1,0,0,0,1,1,6,0.33,0.52,9,100,16.7,0.54,0.83,0.17,0,0,0.33,1
"2052",784,41064,0,"Four Fruits 100% Fruit Spread",88,13,7,0.29,1,1,4,2,0,0,0,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.2,0.45,9,119,23.8,0.38,0.2,0.4,0.4,0,0.2,1
"2053",784,17600,0,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",120,16,7,0.29,1,1,4,2,0,0,0,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.12,0.48,9,70,8.8,1.02,0.38,0.38,0.25,0,0.38,1
"2054",788,43631,0,"Diet Coke",77,7,3,0.33,0.67,1,0,1,0,1,0,1,2,0,0,3,0.67,0.68,30,53,17.7,1.69,0.33,0.33,0.33,0,0.33,0.67,5,0.6,0.53,30,53,10.6,2.83,0.4,0.4,0.2,0,0.4,0.8
"2055",788,36875,0,"Chablis",62,5,3,0.33,0.67,1,0,1,0,1,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.5,0.53,30,53,5.3,5.66,0.7,0.3,0,0,0.4,0.8
"2056",788,11380,0,"Family Size Peanut Butter Cracker Sandwiches",78,19,3,0.33,0.67,1,0,1,0,1,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057",788,28578,0,"Brown Ale",27,5,3,0.33,0.67,1,0,1,0,1,0,1,2,0,0,1,0,0.75,83,0,0,0,1,0,0,0,1,1,10,0.5,0.53,30,53,5.3,5.66,0.7,0.3,0,0,0.4,0.8
"2058",789,13424,0,"Almonds",45,19,11,0.18,0.09,2,0,3,0,6,2,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.73,0.67,21,251,22.8,0.92,0.73,0.27,0,0,0.36,0.27
"2059",789,15541,0,"Original Almondmilk",91,16,11,0.18,0.09,2,0,3,0,6,2,7,2,0,0,2,0.5,0.85,171,60,30,5.7,0,0.5,0.5,0,0,0,19,0.79,0.63,21,238,12.5,1.68,0.63,0.32,0.05,0,0.21,0.11
"2060",789,35894,0,"Moisturizing Lotion",127,11,11,0.18,0.09,2,0,3,0,6,2,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061",790,47388,0,"Organic Plain Kefir",120,16,4,0.25,0.25,1,0,2,0,1,0,2,1,1,0,3,0.33,0.48,28,19,6.3,4.44,0.67,0,0.33,0,0.33,0.67,3,0.33,0.37,28,19,6.3,4.44,0.67,0,0.33,0,0.33,0.67
"2062",790,16207,0,"Original Sparkling Seltzer Water",115,7,4,0.25,0.25,1,0,2,0,1,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063",790,45290,0,"Thin Spaghetti Pasta",131,9,4,0.25,0.25,1,0,2,0,1,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,1,27,0,0,0,1,0,0,0,0,0
"2064",790,32085,0,"Grab 'N Go® Cups & Lids 12 Ounce",111,17,4,0.25,0.25,1,0,2,0,1,0,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065",792,32433,0,"Green Peas",116,1,8,0.25,0.62,1,1,4,2,0,0,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0.43,0.39,9,61,1.1,8.18,0.15,0.2,0.39,0.26,0.33,0.83
"2066",792,7175,0,"Organic Whipped Naturally Buttery Spread",91,16,8,0.25,0.62,1,1,4,2,0,0,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.57,0.54,19,41,5.9,3.22,0.29,0.57,0,0.14,0.14,0.43
"2067",792,45748,0,"Strawberry Jam",88,13,8,0.25,0.62,1,1,4,2,0,0,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.39,9,34,8.5,1.06,0,0,0.5,0.5,0.5,1
"2068",792,29785,0,"Plain Bagel",93,3,8,0.25,0.62,1,1,4,2,0,0,1,1,2,4,2,0.5,0.65,43,27,13.5,3.19,0,1,0,0,1,1,3,0.33,0.37,23,47,15.7,1.46,0,0.67,0,0.33,0.67,1
"2069",792,16943,0,"Sesame Seeded Sandwich Rolls",43,3,8,0.25,0.62,1,1,4,2,0,0,1,1,2,4,1,0,0.62,23,0,0,0,0,0,0,1,0,1,3,0.33,0.37,23,47,15.7,1.46,0,0.67,0,0.33,0.67,1
"2070",795,33846,0,"Roasted Garlic Hummus",67,20,12,0.5,0.75,1,0,6,3,2,2,9,1,0,0,2,0,0.92,105,49,24.5,4.29,0.5,0.5,0,0,0,1,2,0,0.83,105,49,24.5,4.29,0.5,0.5,0,0,0,1
"2071",795,37335,0,"Thin Whole Wheat Sandwich Buns",128,3,12,0.5,0.75,1,0,6,3,2,2,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072",795,4656,0,"Raspberry Preserves",88,13,12,0.5,0.75,1,0,6,3,2,2,9,1,0,0,2,0.5,1,21,15,7.5,2.8,1,0,0,0,0.5,1,2,0.5,1,21,15,7.5,2.8,1,0,0,0,0.5,1
"2073",796,29225,0,"Extra Creamy Whipped Cream",53,16,7,0.86,0,1,1,3,2,0,0,0,1,0,6,12,0.83,0.7,23,62,5.2,4.42,0.42,0.17,0.25,0.17,0.83,0,45,0.64,0.32,23,92,2,11.5,0.2,0.18,0.27,0.36,0.8,0
"2074",796,4243,0,"Ibuprofen 200 Mg",133,11,7,0.86,0,1,1,3,2,0,0,0,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.12,0.37,23,56,7,3.29,0.25,0,0,0.75,1,0
"2075",797,15222,0,"Bourbon and Brown Sugar Grillin' Beans",59,15,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.78,211,0,0,0,0,0,1,0,1,1
"2076",797,181,0,"Country Style Baked Beans",59,15,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.78,211,0,0,0,0,0,1,0,1,1
"2077",797,22015,0,"Thin Mint Crisp Oreos",61,19,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,3,0.33,0.84,226,13,4.3,52.56,0,0.33,0.67,0,0.67,1,3,0.33,0.59,226,13,4.3,52.56,0,0.33,0.67,0,0.67,1
"2078",797,48144,0,"Tater Tots",129,1,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,2,0.5,0.97,183,100,50,3.66,0.5,0,0.5,0,0.5,1,8,0.5,0.71,120,163,20.4,5.88,0.62,0.12,0.25,0,0.62,1
"2079",797,26283,0,"White Corn",83,4,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,10,0.5,0.84,30,286,28.6,1.05,0.4,0.4,0.2,0,0.6,0.9,35,0.51,0.6,30,286,8.2,3.66,0.4,0.49,0.11,0,0.6,0.77
"2080",797,21137,0,"Organic Strawberries",24,4,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,3,0.33,0.93,141,150,50,2.82,0.67,0.33,0,0,0.67,0.67,35,0.51,0.6,30,286,8.2,3.66,0.4,0.49,0.11,0,0.6,0.77
"2081",797,14168,0,"Penne Pasta",131,9,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.75,0.68,57,226,56.5,1.01,0.5,0.25,0,0.25,0.75,1
"2082",797,22952,0,"Farfalle Pasta",131,9,18,0.56,0.78,2,2,5,6,3,1,5,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.75,0.68,57,226,56.5,1.01,0.5,0.25,0,0.25,0.75,1
"2083",801,43789,0,"Organic Basil",16,4,5,0.6,1,1,2,1,0,1,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.17,0.6,4,72,6,0.67,0.5,0.17,0.25,0.08,0.67,1
"2084",801,13640,0,"Asian Pears",24,4,5,0.6,1,1,2,1,0,1,1,1,1,2,0,6,0.33,0.85,7,69,11.5,0.61,0.33,0.17,0.5,0,0.83,1,12,0.17,0.6,4,72,6,0.67,0.5,0.17,0.25,0.08,0.67,1
"2085",803,42513,0,"Protein Power Greens Smoothie",31,7,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086",803,33543,0,"Super Green Juice Blend Smoothie",31,7,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087",803,24062,0,"Flourless  Sprouted Whole Grain 7-Sprouted Grains English Muffins",93,3,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,1,0,0.61,5,0,0,0,0,0,1,0,0,0,5,0.2,0.44,5,136,27.2,0.18,0.2,0,0.6,0.2,0.4,0.6
"2088",803,45856,0,"Cherry Vanilla Granola",6,2,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2089",803,10565,0,"Mellow White Miso",66,6,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.4,81,0,0,0,0,0,1,0,1,1
"2090",803,26209,0,"Limes",24,4,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,13,0.31,0.62,5,139,10.7,0.47,0.46,0.15,0.38,0,0.46,0.85,45,0.4,0.42,5,139,3.1,1.61,0.4,0.24,0.24,0.11,0.6,0.71
"2091",803,42585,0,"Organic Extra Firm Tofu",14,20,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.54,5,106,26.5,0.19,0.25,0.5,0,0.25,0.5,0.5
"2092",803,16927,0,"Instant Rice Vermicelli Noodles",66,6,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.4,81,0,0,0,0,0,1,0,1,1
"2093",803,13988,0,"Snow Peas",83,4,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,20,0.5,0.64,5,139,7,0.71,0.35,0.35,0.15,0.15,0.55,0.55,45,0.4,0.42,5,139,3.1,1.61,0.4,0.24,0.24,0.11,0.6,0.71
"2094",803,31717,0,"Organic Cilantro",16,4,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,1,0,0.6,21,0,0,0,1,0,0,0,1,1,45,0.4,0.42,5,139,3.1,1.61,0.4,0.24,0.24,0.11,0.6,0.71
"2095",803,33232,0,"Unsweetened Cashew Milk",91,16,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,3,0.33,0.63,5,139,46.3,0.11,0,0.67,0.33,0,0.67,0.67,13,0.23,0.4,5,139,10.7,0.47,0,0.38,0.38,0.23,0.62,0.69
"2096",803,20246,0,"Lite Cheese Presliced Bonus Pack",21,16,7,0.57,0.71,1,4,2,0,0,0,0,2,3,2,7,0.29,0.66,5,139,19.9,0.25,0,0.29,0.57,0.14,0.86,0.86,13,0.23,0.4,5,139,10.7,0.47,0,0.38,0.38,0.23,0.62,0.69
"2097",804,22128,0,"Vegetable Oil",19,13,15,0.73,0.2,1,0,3,5,6,0,3,6,6,0,1,0,0.82,77,0,0,0,0,0,1,0,1,0,1,0,0.64,77,0,0,0,0,0,1,0,1,0
"2098",804,196,0,"Soda",77,7,15,0.73,0.2,1,0,3,5,6,0,3,6,6,0,7,0.86,0.77,50,169,24.1,2.07,0.43,0.43,0.14,0,0.71,0.29,25,0.72,0.53,5,244,9.8,0.51,0.36,0.32,0.32,0,0.76,0.28
"2099",804,5258,0,"Sparkling Water",115,7,15,0.73,0.2,1,0,3,5,6,0,3,6,6,0,8,0.75,0.73,5,214,26.8,0.19,0.38,0.25,0.38,0,0.75,0.25,25,0.72,0.53,5,244,9.8,0.51,0.36,0.32,0.32,0,0.76,0.28
"2100",805,9337,0,"Purity Farms Ghee Clarified Butter",36,16,4,0.75,1,1,1,2,0,0,0,0,0,3,1,1,0,0.53,90,0,0,0,0,0,1,0,1,1,3,0.33,0.38,30,60,20,1.5,0.33,0.33,0.33,0,1,1
"2101",805,49236,0,"80% Lean Ground Beef",122,12,4,0.75,1,1,1,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.4,30,90,22.5,1.33,0.5,0.5,0,0,0.5,1
"2102",805,44449,0,"Organic Tomato Sauce",81,15,4,0.75,1,1,1,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.45,120,0,0,0,1,0,0,0,0,1
"2103",805,45535,0,"Organic Low Sodium Chicken Broth",69,15,4,0.75,1,1,1,2,0,0,0,0,0,3,1,1,0,0.73,120,0,0,0,1,0,0,0,0,1,1,0,0.45,120,0,0,0,1,0,0,0,0,1
"2104",805,48679,0,"Organic Garnet Sweet Potato (Yam)",83,4,4,0.75,1,1,1,2,0,0,0,0,0,3,1,11,0.09,0.55,30,90,8.2,3.66,0,0.09,0.82,0.09,0.82,1,31,0.35,0.39,30,90,2.9,10.34,0.26,0.23,0.42,0.1,0.81,1
"2105",805,24964,0,"Organic Garlic",83,4,4,0.75,1,1,1,2,0,0,0,0,0,3,1,11,0.09,0.55,30,90,8.2,3.66,0,0.09,0.82,0.09,0.82,1,31,0.35,0.39,30,90,2.9,10.34,0.26,0.23,0.42,0.1,0.81,1
"2106",805,31717,0,"Organic Cilantro",16,4,4,0.75,1,1,1,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0.35,0.39,30,90,2.9,10.34,0.26,0.23,0.42,0.1,0.81,1
"2107",805,14992,0,"Green Beans",83,4,4,0.75,1,1,1,2,0,0,0,0,0,3,1,11,0.09,0.55,30,90,8.2,3.66,0,0.09,0.82,0.09,0.82,1,31,0.35,0.39,30,90,2.9,10.34,0.26,0.23,0.42,0.1,0.81,1
"2108",805,18656,0,"Organic Red Potato",83,4,4,0.75,1,1,1,2,0,0,0,0,0,3,1,11,0.09,0.55,30,90,8.2,3.66,0,0.09,0.82,0.09,0.82,1,31,0.35,0.39,30,90,2.9,10.34,0.26,0.23,0.42,0.1,0.81,1
"2109",805,48171,0,"Shredded Hash Browns",129,1,4,0.75,1,1,1,2,0,0,0,0,0,3,1,1,0,0.53,90,0,0,0,0,0,0,1,1,1,2,0,0.42,60,30,15,4,0,0,0.5,0.5,1,1
"2110",805,4210,0,"Whole Milk",84,16,4,0.75,1,1,1,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.33,0.38,30,60,20,1.5,0.33,0.33,0.33,0,1,1
"2111",805,40199,0,"Chocolate Chip Cookies",61,19,4,0.75,1,1,1,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.42,60,60,15,4,0,0.5,0.5,0,0.75,1
"2112",805,44765,0,"Colby Cheese Sticks",21,16,4,0.75,1,1,1,2,0,0,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.33,0.38,30,60,20,1.5,0.33,0.33,0.33,0,1,1
"2113",808,32968,0,"Invisible Solid Unscented Deodorant",80,11,3,0,0.67,2,0,1,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
